AVG_MONTHLY_HRS,DEPT_ID,FILED_COMPLAINT,LAST_EVALUATION,N_PROJECTS,RECENTLY_PROMOTED,SALARY,SATISFACTION,STATUS,TENURE,EMPLOYEE_ID,DEPT_NAME,DEPT_HEAD
270,D00-SS,0,0.665208,3,0,medium,0.550071,Employed,2,113882,Sales,Edward J Bayley
167,D00-SS,0,0.711604,5,0,low,0.681484,Employed,2,143193,Sales,Edward J Bayley
270,D00-ENG,1,0.629302,3,0,high,1,Employed,4,116684,Engineering,Sushant Raghunathan K
195,D00-SS,0,0.756763,3,0,medium,0.95774,Employed,2,107980,Sales,Edward J Bayley
136,D00-SS,0,0.940962,5,0,low,0.954677,Employed,4,113616,Sales,Edward J Bayley
135,D00-FN,0,0.715556,5,1,medium,0.771708,Employed,2,116416,Finance,Aanchal J
196,D00-PD,1,0.854452,3,0,low,0.895102,Employed,3,102389,Product,Darcy Staines
188,D00-IT,0,0.627786,3,0,low,0.659011,Employed,5,103430,IT,Henry Adey
135,D00-IT,0,0.474358,2,0,low,0.353165,Left,3,106286,IT,Henry Adey
144,D00-SS,0,0.472743,5,0,medium,0.719205,Employed,3,118517,Sales,Edward J Bayley
140,D00-SS,0,0.496722,2,0,low,0.45468,Left,3,112363,Sales,Edward J Bayley
145,D00-SS,1,0.847784,3,0,high,0.917184,Employed,4,111078,Sales,Edward J Bayley
135,D00-SS,0,0.515014,2,0,medium,0.387338,Left,3,115780,Sales,Edward J Bayley
198,D00-PD,1,0.732204,3,0,low,0.771363,Employed,3,102472,Product,Darcy Staines
267,D00-ENG,0,0.75407,5,0,medium,0.462348,Employed,3,113251,Engineering,Sushant Raghunathan K
276,D00-SP,0,1,4,0,low,0.773022,Left,5,111558,Support,Amelia Westray
143,D00-MN,0,0.625984,4,0,medium,0.664537,Employed,8,108652,Management,Ellie Trafton
273,D00-ENG,0,0.840043,3,0,medium,0.847051,Employed,3,116202,Engineering,Sushant Raghunathan K
195,D00-ENG,0,0.579244,4,0,low,0.955379,Employed,4,100511,Engineering,Sushant Raghunathan K
260,D00-SS,0,0.908549,4,0,low,0.810919,Left,5,100181,Sales,Edward J Bayley
216,D00-PD,0,0.732204,4,0,low,0.562133,Employed,2,108428,Product,Darcy Staines
226,D00-MT,0,0.570253,4,0,low,0.46111,Employed,3,103086,Marketing,Reuben Swann
225,D00-ENG,0,0.950119,4,0,low,0.533839,Employed,2,112514,Engineering,Sushant Raghunathan K
271,D00-SS,0,0.954666,2,0,low,0.574127,Employed,3,105961,Sales,Edward J Bayley
153,D00-PD,0,0.732204,2,0,medium,0.452276,Left,3,113467,Product,Darcy Staines
253,D00-IT,0,0.958534,4,0,low,0.928625,Employed,3,112213,IT,Henry Adey
238,D00-SP,0,0.766604,3,0,medium,0.587424,Employed,2,117019,Support,Amelia Westray
214,D00-IT,0,0.499679,5,0,high,0.188564,Employed,5,115369,IT,Henry Adey
281,D00-PD,0,0.511109,6,0,medium,0.788036,Employed,3,114833,Product,Darcy Staines
189,D00-SP,0,0.507088,5,0,medium,0.815289,Employed,2,101881,Support,Amelia Westray
253,D00-MT,0,0.83331,4,0,low,0.734458,Left,5,102248,Marketing,Reuben Swann
168,D00-PD,0,0.738411,5,0,low,0.882957,Employed,3,111242,Product,Darcy Staines
120,D00-SS,0,0.421404,3,0,high,0.484331,Employed,3,142668,Sales,Edward J Bayley
224,D00-SS,1,0.594354,5,0,low,0.932683,Employed,8,113299,Sales,Edward J Bayley
133,D00-SS,0,0.70128,5,0,low,0.760236,Employed,2,117671,Sales,Edward J Bayley
239,D00-SS,0,0.768511,4,0,medium,0.781462,Employed,3,115960,Sales,Edward J Bayley
234,D00-FN,0,0.943738,3,0,medium,0.490605,Employed,3,109812,Finance,Aanchal J
206,D00-ENG,0,0.669732,5,0,low,0.948232,Left,4,102676,Engineering,Sushant Raghunathan K
241,D00-ENG,0,0.590381,3,0,high,0.567213,Employed,3,111081,Engineering,Sushant Raghunathan K
125,D00-SS,0,0.975359,5,0,medium,0.615044,Employed,4,102033,Sales,Edward J Bayley
187,D00-MN,1,0.593512,4,0,high,0.946446,Employed,4,119209,Management,Ellie Trafton
269,D00-SS,0,0.441311,5,0,medium,0.610798,Employed,3,107170,Sales,Edward J Bayley
184,D00-ENG,0,0.6983,4,0,low,0.651901,Employed,3,106922,Engineering,Sushant Raghunathan K
160,D00-SP,0,0.906541,3,0,low,1,Employed,3,119742,Support,Amelia Westray
176,D00-ENG,0,0.746878,3,0,low,0.828188,Employed,3,116137,Engineering,Sushant Raghunathan K
208,D00-MT,1,0.711776,4,0,low,0.835207,Employed,2,133929,Marketing,Reuben Swann
179,D00-SP,0,0.70795,4,0,low,0.820829,Employed,3,100677,Support,Amelia Westray
149,D00-ENG,0,0.565292,3,0,low,0.794538,Employed,3,106576,Engineering,Sushant Raghunathan K
177,D00-FN,0,0.522739,3,0,medium,0.822134,Employed,3,108788,Finance,Aanchal J
198,D00-SS,0,0.800088,4,0,low,0.472514,Employed,4,101144,Sales,Edward J Bayley
137,D00-IT,0,0.901271,4,0,medium,0.794232,Employed,3,116510,IT,Henry Adey
152,D00-ENG,0,0.609517,4,0,low,0.79735,Employed,3,101096,Engineering,Sushant Raghunathan K
235,D00-MN,0,0.983993,3,0,medium,0.549261,Employed,2,116659,Management,Ellie Trafton
184,D00-SP,0,0.582704,2,0,low,0.761041,Employed,2,140369,Support,Amelia Westray
199,D00-SS,0,0.643458,5,0,low,0.200839,Employed,4,146106,Sales,Edward J Bayley
227,D00-SP,0,0.752921,4,0,low,0.719978,Employed,2,108507,Support,Amelia Westray
210,D00-SS,0,0.706105,4,0,medium,0.470198,Employed,2,131587,Sales,Edward J Bayley
156,D00-PD,0,0.405662,2,0,medium,0.502711,Left,3,114565,Product,Darcy Staines
189,D00-IT,0,0.726186,4,0,medium,0.649771,Employed,3,102680,IT,Henry Adey
217,D00-SP,0,0.734583,4,0,medium,0.783316,Employed,3,115494,Support,Amelia Westray
267,D00-FN,1,0.736991,4,0,medium,0.894028,Employed,2,106284,Finance,Aanchal J
235,D00-PD,0,0.978711,5,0,low,0.723526,Left,5,110956,Product,Darcy Staines
229,D00-SP,0,0.890618,4,0,low,0.790751,Left,5,100933,Support,Amelia Westray
265,D00-AD,0,0.784136,7,0,low,0.142639,Left,4,111171,Admin,Evelyn Tolson
195,D00-SP,0,0.957831,3,0,high,0.844019,Employed,2,108423,Support,Amelia Westray
111,D00-SS,0,0.662452,3,0,low,0.506516,Employed,4,106427,Sales,Edward J Bayley
163,D00-FN,0,0.509861,3,0,low,0.466081,Employed,4,101387,Finance,Aanchal J
156,D00-SS,1,0.481021,4,0,medium,0.188222,Employed,4,113068,Sales,Edward J Bayley
285,D00-MN,0,0.634917,5,0,high,0.457964,Employed,6,112602,Management,Ellie Trafton
162,D00-ENG,0,0.57318,4,0,low,0.855765,Employed,2,107413,Engineering,Sushant Raghunathan K
174,D00-IT,0,0.76475,6,0,medium,0.481714,Employed,10,103691,IT,Henry Adey
224,D00-PD,0,0.704855,3,0,medium,0.612591,Employed,3,111895,Product,Darcy Staines
274,D00-SS,1,0.936641,3,1,medium,0.633284,Employed,4,113899,Sales,Edward J Bayley
179,D00-PD,1,0.855267,3,0,low,0.781362,Employed,2,107154,Product,Darcy Staines
140,D00-SP,0,0.655545,5,0,medium,0.677716,Employed,4,103584,Support,Amelia Westray
185,D00-SS,0,0.706105,3,0,low,0.568079,Employed,2,103475,Sales,Edward J Bayley
226,D00-ENG,1,0.868059,2,0,medium,0.571175,Employed,2,108577,Engineering,Sushant Raghunathan K
112,D00-SP,1,0.47463,2,0,medium,0.529556,Employed,3,116651,Support,Amelia Westray
222,D00-SP,0,0.850436,3,0,medium,0.264241,Employed,5,100534,Support,Amelia Westray
142,D00-ENG,0,0.839475,4,0,high,0.982214,Employed,10,139572,Engineering,Sushant Raghunathan K
183,D00-ENG,0,0.557763,4,0,low,0.935945,Employed,3,107950,Engineering,Sushant Raghunathan K
149,D00-SS,0,0.762714,3,0,medium,0.696417,Employed,2,107259,Sales,Edward J Bayley
147,D00-MT,0,0.607568,4,0,medium,0.723289,Employed,2,112711,Marketing,Reuben Swann
244,D00-IT,1,0.748495,5,0,low,0.971416,Employed,2,112618,IT,Henry Adey
127,D00-SS,0,0.559876,2,0,medium,0.373804,Left,3,112992,Sales,Edward J Bayley
185,D00-SS,0,0.449814,5,0,low,0.783785,Employed,3,115855,Sales,Edward J Bayley
258,D00-SS,0,0.706105,4,0,medium,0.460339,Employed,3,108939,Sales,Edward J Bayley
268,D00-SS,0,0.761473,4,0,medium,0.672591,Employed,6,115152,Sales,Edward J Bayley
190,D00-ENG,1,0.765737,3,0,medium,0.748892,Employed,3,117620,Engineering,Sushant Raghunathan K
235,D00-MT,1,0.552884,4,0,low,0.918489,Employed,4,112161,Marketing,Reuben Swann
270,D00-FN,0,0.856447,4,0,medium,0.837234,Employed,10,104382,Finance,Aanchal J
224,D00-SS,0,0.831679,3,0,low,0.773316,Employed,2,111023,Sales,Edward J Bayley
206,D00-ENG,0,0.539228,5,0,medium,0.587371,Employed,3,113466,Engineering,Sushant Raghunathan K
254,D00-FN,0,0.649652,3,0,low,0.601996,Employed,2,100590,Finance,Aanchal J
190,D00-SS,0,0.641572,2,0,low,0.622832,Employed,3,140017,Sales,Edward J Bayley
193,D00-ENG,0,0.880742,5,0,medium,0.231877,Employed,6,100237,Engineering,Sushant Raghunathan K
138,D00-IT,1,0.668046,3,0,medium,0.521333,Employed,6,130362,IT,Henry Adey
244,D00-FN,0,0.834329,6,0,low,0.105506,Left,4,100523,Finance,Aanchal J
190,D00-PD,0,0.949637,4,0,medium,0.840478,Employed,2,114990,Product,Darcy Staines
242,D00-PD,0,0.616017,3,0,low,0.637302,Employed,3,118885,Product,Darcy Staines
157,D00-FN,0,0.680012,5,0,low,0.317544,Employed,4,102276,Finance,Aanchal J
258,D00-FN,1,0.840052,5,0,high,0.19109,Employed,4,113680,Finance,Aanchal J
121,D00-SS,1,0.625399,3,0,low,0.835571,Employed,3,109967,Sales,Edward J Bayley
232,D00-SS,0,0.753922,3,0,low,0.666411,Employed,3,113915,Sales,Edward J Bayley
139,D00-IT,0,0.47756,3,0,medium,0.235673,Employed,4,107408,IT,Henry Adey
255,D00-SS,0,0.907172,6,0,low,0.0713681,Left,4,101692,Sales,Edward J Bayley
214,D00-SS,1,0.73892,4,0,low,0.5885,Employed,2,118759,Sales,Edward J Bayley
155,D00-ENG,1,0.895476,4,0,high,0.7908,Employed,3,112649,Engineering,Sushant Raghunathan K
188,D00-IT,0,0.726186,5,0,low,0.215947,Employed,3,106784,IT,Henry Adey
285,D00-SS,0,0.425033,6,0,low,0.654874,Employed,4,109929,Sales,Edward J Bayley
185,D00-ENG,0,0.613449,5,0,medium,0.747352,Employed,4,112358,Engineering,Sushant Raghunathan K
216,D00-SS,0,0.977743,4,0,low,0.705085,Employed,3,118167,Sales,Edward J Bayley
205,D00-ENG,0,0.696328,6,0,low,0.322584,Employed,3,100369,Engineering,Sushant Raghunathan K
144,D00-FN,0,0.539767,2,0,low,0.511552,Employed,3,134467,Finance,Aanchal J
137,D00-SS,0,0.528951,2,0,low,0.426453,Left,3,112016,Sales,Edward J Bayley
130,D00-MT,0,0.458511,2,0,low,0.424648,Left,3,102114,Marketing,Reuben Swann
181,D00-SP,0,0.910438,3,0,low,0.692817,Employed,3,101638,Support,Amelia Westray
133,D00-SP,0,0.816477,4,0,medium,0.932694,Employed,2,105685,Support,Amelia Westray
173,D00-SS,0,0.706105,4,0,medium,0.540122,Employed,2,101074,Sales,Edward J Bayley
136,D00-SS,0,0.591027,2,0,low,0.448647,Left,3,107452,Sales,Edward J Bayley
169,D00-PD,1,0.556339,3,0,low,0.976818,Employed,2,142317,Product,Darcy Staines
129,D00-FN,0,0.68088,3,0,medium,0.73748,Employed,3,106647,Finance,Aanchal J
173,D00-SP,0,0.734117,5,0,medium,0.149543,Employed,4,115023,Support,Amelia Westray
160,D00-SP,0,0.620541,5,0,high,0.433604,Employed,3,104428,Support,Amelia Westray
206,D00-ENG,0,0.835229,6,0,medium,0.594843,Employed,6,105664,Engineering,Sushant Raghunathan K
211,D00-SS,0,0.824527,3,0,medium,0.512349,Employed,3,100253,Sales,Edward J Bayley
220,D00-IT,0,0.742704,5,0,medium,0.956282,Employed,3,107785,IT,Henry Adey
141,D00-IT,0,1,4,0,low,0.452424,Employed,2,114176,IT,Henry Adey
129,D00-SS,0,0.427428,2,0,medium,0.373386,Left,3,119733,Sales,Edward J Bayley
172,D00-MT,0,0.678866,3,1,high,0.306026,Employed,10,116949,Marketing,Reuben Swann
245,D00-ENG,0,0.575662,4,0,low,0.578796,Employed,2,115540,Engineering,Sushant Raghunathan K
178,D00-PD,0,0.462155,3,0,low,0.877887,Employed,2,107151,Product,Darcy Staines
234,D00-ENG,0,0.618305,5,0,low,0.956018,Employed,6,140481,Engineering,Sushant Raghunathan K
252,D00-MT,0,0.711776,4,0,low,0.603136,Employed,2,105886,Marketing,Reuben Swann
259,D00-ENG,0,0.733073,5,0,medium,0.689088,Employed,3,103950,Engineering,Sushant Raghunathan K
201,D00-MT,0,0.935272,4,0,medium,0.537121,Employed,4,117583,Marketing,Reuben Swann
232,D00-IT,0,0.763541,3,0,low,0.928176,Employed,4,104945,IT,Henry Adey
260,D00-SS,0,0.765784,5,0,low,0.711329,Employed,3,118115,Sales,Edward J Bayley
134,D00-MN,1,0.81206,4,0,medium,0.780765,Employed,10,114036,Management,Ellie Trafton
197,D00-IT,1,0.623028,5,0,low,1,Employed,4,117778,IT,Henry Adey
224,D00-ENG,0,0.918178,3,0,low,0.738958,Employed,3,111938,Engineering,Sushant Raghunathan K
191,D00-SP,0,0.544961,3,0,low,0.94975,Employed,3,117058,Support,Amelia Westray
156,D00-SS,0,0.749772,5,0,medium,0.972151,Employed,3,109134,Sales,Edward J Bayley
219,D00-ENG,0,0.733073,2,0,low,0.390929,Employed,2,113112,Engineering,Sushant Raghunathan K
144,D00-ENG,0,0.800164,4,0,medium,0.947399,Employed,4,100700,Engineering,Sushant Raghunathan K
211,D00-ENG,0,0.714388,5,0,low,0.44342,Employed,6,107465,Engineering,Sushant Raghunathan K
247,D00-SP,0,0.522743,4,0,low,1,Employed,3,106720,Support,Amelia Westray
85,D00-TP,0,0.7288275,2,0,low,0.652394,Employed,3,109227,Temp,Micheal Zachrey
143,D00-SS,0,0.584115,4,0,low,0.916519,Employed,8,114463,Sales,Edward J Bayley
227,D00-IT,0,0.614586,5,0,low,0.715282,Employed,4,113266,IT,Henry Adey
174,D00-PD,0,0.655959,4,0,low,0.873827,Employed,2,103884,Product,Darcy Staines
260,D00-SS,0,0.939467,6,0,low,0.0816543,Left,5,105885,Sales,Edward J Bayley
219,D00-IT,0,0.668653,5,0,low,0.706805,Employed,3,101911,IT,Henry Adey
114,D00-TP,0,0.7288275,2,0,low,0.652394,Employed,3,105667,Temp,Micheal Zachrey
253,D00-SS,0,0.623972,4,0,medium,0.971235,Employed,7,113832,Sales,Edward J Bayley
133,D00-ENG,0,0.733073,4,0,medium,0.777378,Employed,2,117104,Engineering,Sushant Raghunathan K
187,D00-SS,0,0.668008,5,0,medium,0.666291,Employed,2,102654,Sales,Edward J Bayley
160,D00-MT,0,0.531853,4,0,medium,0.852592,Employed,3,110560,Marketing,Reuben Swann
217,D00-ENG,0,0.618472,4,0,medium,0.735502,Employed,3,133970,Engineering,Sushant Raghunathan K
218,D00-SS,0,0.86376,4,0,medium,1,Employed,2,112526,Sales,Edward J Bayley
136,D00-ENG,0,0.548204,2,0,medium,0.45137,Left,3,103765,Engineering,Sushant Raghunathan K
113,D00-ENG,1,0.914627,3,0,medium,0.424827,Employed,5,116813,Engineering,Sushant Raghunathan K
155,D00-FN,0,0.599254,3,0,medium,0.774802,Employed,3,104790,Finance,Aanchal J
274,D00-SP,0,0.734583,3,0,medium,0.644081,Employed,3,103839,Support,Amelia Westray
242,D00-SS,0,0.959741,5,0,low,0.88474,Left,5,101823,Sales,Edward J Bayley
183,D00-PD,0,0.848282,3,0,low,0.534324,Employed,2,114630,Product,Darcy Staines
150,D00-SP,0,0.665752,3,0,medium,0.825699,Employed,3,117199,Support,Amelia Westray
240,D00-SP,0,1,5,0,low,0.8249,Left,5,119573,Support,Amelia Westray
210,D00-SS,0,0.897564,3,0,medium,0.568702,Employed,3,102959,Sales,Edward J Bayley
224,D00-SP,0,0.906087,3,0,low,0.661887,Employed,3,116827,Support,Amelia Westray
159,D00-FN,1,0.65613,6,0,medium,0.18883,Employed,5,104367,Finance,Aanchal J
254,D00-SS,0,0.963333,5,0,low,0.765938,Left,5,115283,Sales,Edward J Bayley
137,D00-MT,0,0.588204,2,0,medium,0.390846,Left,3,103692,Marketing,Reuben Swann
168,D00-SP,0,0.738626,4,0,medium,0.899834,Employed,4,108521,Support,Amelia Westray
175,D00-PR,0,0.681953,6,0,medium,0.21017,Employed,5,102753,Procurement,Louie Viles
223,D00-SS,1,0.632478,5,0,low,0.217099,Employed,3,101100,Sales,Edward J Bayley
242,D00-MN,0,0.918023,4,0,medium,0.661008,Employed,2,100631,Management,Ellie Trafton
140,D00-MT,0,0.833,4,0,medium,0.866203,Employed,8,103539,Marketing,Reuben Swann
260,D00-SS,0,0.88936,6,0,low,0.0753538,Left,4,102473,Sales,Edward J Bayley
179,D00-SP,0,0.606635,3,0,low,0.14082,Employed,5,114437,Support,Amelia Westray
161,D00-AD,0,0.524185,2,0,medium,0.370959,Left,3,102587,Admin,Evelyn Tolson
211,D00-IT,0,0.726186,3,0,high,0.467821,Employed,3,105429,IT,Henry Adey
202,D00-IT,0,0.726186,5,0,low,0.800087,Employed,3,106770,IT,Henry Adey
145,D00-PD,0,0.797597,4,0,medium,0.927261,Employed,2,103918,Product,Darcy Staines
241,D00-IT,0,0.744638,5,0,low,0.499079,Employed,3,117292,IT,Henry Adey
169,D00-SS,0,0.841761,4,0,low,0.938491,Employed,4,102746,Sales,Edward J Bayley
121,D00-PD,0,0.550256,2,0,low,0.469758,Employed,5,103992,Product,Darcy Staines
274,D00-SS,0,0.970475,5,0,high,0.592944,Employed,2,105095,Sales,Edward J Bayley
241,D00-SS,0,0.635622,3,0,medium,0.922171,Employed,10,104538,Sales,Edward J Bayley
141,D00-SS,1,0.706105,6,0,low,0.22346,Employed,3,113926,Sales,Edward J Bayley
162,D00-MT,0,0.623745,5,0,high,0.535386,Employed,3,110202,Marketing,Reuben Swann
269,D00-IT,0,0.726186,4,0,medium,0.610812,Employed,3,102142,IT,Henry Adey
234,D00-IT,1,0.726186,3,0,medium,0.923651,Employed,2,118446,IT,Henry Adey
148,D00-SS,0,0.457417,2,0,low,0.366015,Left,3,106145,Sales,Edward J Bayley
177,D00-IT,1,0.726186,3,0,low,0.671308,Employed,3,103682,IT,Henry Adey
182,D00-IT,0,0.679373,4,0,medium,0.344416,Employed,3,114442,IT,Henry Adey
135,D00-ENG,0,0.977931,4,0,low,0.810898,Employed,4,101794,Engineering,Sushant Raghunathan K
192,D00-SS,0,0.335966,2,0,low,0.491066,Employed,3,112391,Sales,Edward J Bayley
269,D00-IT,0,1,5,0,medium,0.781972,Left,5,103165,IT,Henry Adey
134,D00-MT,0,0.711776,5,1,medium,0.347928,Employed,2,104579,Marketing,Reuben Swann
191,D00-PD,0,0.732204,6,0,medium,0.204014,Employed,2,112876,Product,Darcy Staines
157,D00-PD,0,0.433884,2,0,medium,0.499493,Left,3,107606,Product,Darcy Staines
203,D00-IT,1,0.726186,3,0,medium,0.642274,Employed,2,110027,IT,Henry Adey
217,D00-IT,0,0.869354,4,0,medium,0.787057,Employed,3,111848,IT,Henry Adey
103,D00-SP,0,0.392591,2,0,medium,0.571538,Employed,3,132343,Support,Amelia Westray
243,D00-SS,0,0.706105,3,0,medium,0.911122,Employed,2,104874,Sales,Edward J Bayley
155,D00-SP,1,0.843616,4,0,low,0.573396,Employed,3,108598,Support,Amelia Westray
305,D00-ENG,0,0.787376,7,0,medium,0.170933,Left,4,104645,Engineering,Sushant Raghunathan K
215,D00-ENG,0,0.549439,4,0,medium,0.719752,Employed,3,139854,Engineering,Sushant Raghunathan K
274,D00-SS,0,0.911148,4,0,low,0.809597,Left,5,117301,Sales,Edward J Bayley
147,D00-MT,0,0.460308,2,0,low,0.386455,Left,3,111488,Marketing,Reuben Swann
257,D00-SP,0,0.945992,3,0,medium,0.517774,Employed,2,102577,Support,Amelia Westray
78,D00-TP,0,0.7288275,2,0,medium,0.652394,Employed,3,109298,Temp,Micheal Zachrey
228,D00-SS,0,0.449736,4,0,medium,0.960533,Employed,2,104798,Sales,Edward J Bayley
190,D00-SP,0,0.510684,2,0,low,0.478013,Employed,4,114055,Support,Amelia Westray
248,D00-ENG,0,0.815005,4,0,low,0.885869,Employed,3,111455,Engineering,Sushant Raghunathan K
198,D00-ENG,1,0.9005,3,0,medium,0.802007,Employed,4,108205,Engineering,Sushant Raghunathan K
113,D00-SS,0,0.941282,6,0,medium,0.270911,Employed,2,103075,Sales,Edward J Bayley
103,D00-SS,0,0.706105,5,0,low,0.632827,Employed,2,101319,Sales,Edward J Bayley
173,D00-MT,0,0.55898,4,0,medium,0.547573,Employed,2,115145,Marketing,Reuben Swann
250,D00-SP,0,0.463937,2,0,low,0.985199,Employed,5,107574,Support,Amelia Westray
257,D00-SS,1,0.804488,4,0,medium,0.647489,Employed,3,106476,Sales,Edward J Bayley
256,D00-IT,0,0.6171,4,0,medium,0.97694,Employed,2,109513,IT,Henry Adey
154,D00-SP,1,0.734583,3,0,low,0.605904,Employed,3,103200,Support,Amelia Westray
257,D00-ENG,0,0.774501,6,0,medium,0.765372,Employed,4,106374,Engineering,Sushant Raghunathan K
207,D00-SS,0,0.947472,3,0,low,0.678574,Employed,3,112553,Sales,Edward J Bayley
253,D00-SP,1,0.730251,3,0,low,0.738188,Employed,4,107665,Support,Amelia Westray
259,D00-SS,0,0.958381,4,0,low,0.798248,Left,5,101201,Sales,Edward J Bayley
199,D00-SS,1,0.931311,3,0,medium,0.872443,Employed,3,101703,Sales,Edward J Bayley
208,D00-PD,0,0.542772,3,0,low,0.694933,Employed,4,104720,Product,Darcy Staines
153,D00-SS,1,0.7648,3,0,medium,0.592062,Employed,3,111592,Sales,Edward J Bayley
149,D00-SS,0,0.584515,5,0,low,0.292894,Employed,3,107537,Sales,Edward J Bayley
256,D00-PD,0,0.687068,5,0,low,0.872955,Employed,7,103905,Product,Darcy Staines
269,D00-IT,0,0.527728,4,0,medium,0.587378,Employed,3,106021,IT,Henry Adey
286,D00-ENG,0,0.877537,3,0,medium,0.931832,Employed,4,110961,Engineering,Sushant Raghunathan K
285,D00-IT,0,0.466721,2,0,medium,0.414375,Employed,5,108752,IT,Henry Adey
248,D00-FN,0,0.867818,4,0,low,0.722115,Left,6,103774,Finance,Aanchal J
237,D00-ENG,0,0.663209,4,0,medium,0.314801,Left,2,105580,Engineering,Sushant Raghunathan K
212,D00-PD,0,0.891442,3,0,medium,0.598811,Employed,3,113475,Product,Darcy Staines
202,D00-MT,0,0.583232,5,0,medium,0.540406,Employed,2,110842,Marketing,Reuben Swann
201,D00-SP,0,0.837914,4,0,low,0.674496,Employed,10,103233,Support,Amelia Westray
139,D00-MT,0,0.642445,3,0,low,0.702791,Employed,2,109529,Marketing,Reuben Swann
256,D00-SP,0,0.902864,5,0,medium,0.76179,Left,5,113960,Support,Amelia Westray
191,D00-PD,1,0.668462,4,0,high,1,Employed,3,119062,Product,Darcy Staines
208,D00-MT,1,0.899634,4,0,low,0.786808,Employed,2,102618,Marketing,Reuben Swann
263,D00-SP,0,0.848446,4,0,medium,0.752163,Employed,4,106690,Support,Amelia Westray
152,D00-FN,1,0.77683,4,0,low,0.931889,Employed,3,119173,Finance,Aanchal J
252,D00-MN,0,0.861854,4,0,medium,0.742811,Employed,3,116920,Management,Ellie Trafton
237,D00-MT,1,0.967121,4,0,medium,0.721329,Employed,3,102315,Marketing,Reuben Swann
265,D00-SP,0,0.60214,4,0,medium,0.724671,Employed,2,117084,Support,Amelia Westray
265,D00-MT,0,0.744096,4,0,medium,0.900426,Employed,4,115560,Marketing,Reuben Swann
134,D00-SP,1,0.607635,5,0,low,0.841777,Employed,2,107316,Support,Amelia Westray
273,D00-SS,0,0.873744,4,0,medium,0.519659,Employed,2,110072,Sales,Edward J Bayley
211,D00-MN,0,0.751,3,0,high,0.777165,Employed,3,145850,Management,Ellie Trafton
202,D00-SS,0,0.772106,4,0,low,0.760727,Employed,3,115601,Sales,Edward J Bayley
228,D00-FN,0,0.457889,3,0,medium,0.227655,Employed,5,105304,Finance,Aanchal J
177,D00-ENG,0,0.83927,4,0,low,1,Employed,6,102757,Engineering,Sushant Raghunathan K
210,D00-ENG,0,0.733568,5,0,medium,0.541301,Employed,5,101866,Engineering,Sushant Raghunathan K
203,D00-PD,0,0.732204,3,0,medium,1,Employed,3,111722,Product,Darcy Staines
156,D00-SS,0,0.426815,2,0,low,0.374554,Left,3,115426,Sales,Edward J Bayley
142,D00-ENG,0,0.675712,4,0,medium,0.927611,Employed,4,119406,Engineering,Sushant Raghunathan K
197,D00-ENG,0,1,5,0,low,0.711279,Employed,4,102621,Engineering,Sushant Raghunathan K
232,D00-FN,0,0.435456,5,0,low,0.731474,Employed,4,113549,Finance,Aanchal J
210,D00-MN,0,0.634619,4,0,medium,0.861227,Employed,3,117544,Management,Ellie Trafton
219,D00-SS,0,0.548537,2,0,low,0.472456,Employed,4,107883,Sales,Edward J Bayley
253,D00-SP,0,0.734583,3,0,medium,0.484203,Employed,2,119339,Support,Amelia Westray
152,D00-ENG,0,0.601287,4,0,medium,0.99277,Employed,2,115835,Engineering,Sushant Raghunathan K
193,D00-SS,0,0.706105,5,0,low,0.724768,Employed,3,105488,Sales,Edward J Bayley
